,num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
176,262,avas-poster,Ava's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
177,263,averys-photo,Avery's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
178,264,averys-poster,Avery's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
179,266,axe,Axe,Tools,False,625.0,bells,,,,False,1.0,flimsy-axe,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
180,266,axe,Axe,Tools,False,625.0,bells,,,,False,3.0,wood,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
181,266,axe,Axe,Tools,False,625.0,bells,,,,False,1.0,iron-nugget,nh,item-axe,https://villagerdb.com/images/items/thumb/axe.d57b973.png
182,267,axels-photo,Axel's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
183,268,axels-poster,Axel's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
184,272,baabaras-photo,Baabara's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
185,273,baabaras-poster,Baabara's Poster,Furniture,,250.0,bells,1000.0,bells,,,,,nh,item-baabaras-poster,https://villagerdb.com/images/items/thumb/baabaras-poster.7a62965.png
186,274,babouches,Babouches,Shoes,,140.0,bells,560.0,bells,,,,,nh,item-babouches,https://villagerdb.com/images/items/full/babouches.bb6a153.png
187,275,baby-bear,Baby Bear,Furniture,True,450.0,bells,1800.0,bells,Nook's Cranny,True,,,nh,item-baby-bear,https://villagerdb.com/images/items/thumb/baby-bear.3382840.png
188,277,baby-chair,Baby Chair,Furniture,True,300.0,bells,1200.0,bells,Nook's Cranny,False,,,nh,item-baby-chair,https://villagerdb.com/images/items/thumb/baby-chair.3370536.png
189,278,baby-chick-costume,Baby-chick Costume,Dresses,True,425.0,bells,1700.0,bells,,,,,nh,item-baby-chick-costume,https://villagerdb.com/images/items/full/baby-chick-costume.a988ad8.png
190,279,baby-panda,Baby Panda,Furniture,True,450.0,bells,1800.0,bells,Nook's Cranny,,,,nh,item-baby-panda,https://villagerdb.com/images/items/thumb/baby-panda.cbb21af.png
191,280,baby-romper,Baby Romper,Dresses,,480.0,bells,1920.0,bells,,,,,nh,item-baby-romper,https://villagerdb.com/images/items/full/baby-romper.9f46922.png
192,281,babys-hat,Baby's Hat,Hats,,140.0,bells,560.0,bells,,,,,nh,item-babys-hat,https://villagerdb.com/images/items/full/babys-hat.6af5892.png
193,282,back-bow-socks,Back-bow Socks,Socks,,150.0,bells,600.0,bells,,,,,nh,item-back-bow-socks,https://villagerdb.com/images/items/full/back-bow-socks.a5f0e70.png
194,285,backyard-fence-wall,Backyard-fence Wall,Wallpaper,False,750.0,bells,3000.0,bells,,,,,nh,,
195,287,backyard-lawn,Backyard Lawn,Flooring,False,600.0,bells,2400.0,bells,,,,,nh,,
196,293,baggy-shirt,Baggy Shirt,Tops,False,10.0,bells,40.0,bells,,,,,nh,item-baggy-shirt,https://villagerdb.com/images/items/full/baggy-shirt.1ac886f.png
197,295,bagworm-model,Bagworm Model,Furniture,,1800.0,bells,,,,,,,nh,item-bagworm-model,https://villagerdb.com/images/items/thumb/bagworm-model.8934935.png
198,296,bagworm,Bagworm,Bugs,False,600.0,bells,,,Shake trees (year round),,,,nh,item-bagworm,https://villagerdb.com/images/items/thumb/bagworm.c552933.png
199,297,baji-jeogori,Baji Jeogori,Dresses,,630.0,bells,2520.0,bells,,,,,nh,item-baji-jeogori,https://villagerdb.com/images/items/full/baji-jeogori.d88e84f.png
200,301,ball,Ball,Furniture,True,130.0,bells,520.0,bells,Nook's Cranny,False,,,nh,item-ball,https://villagerdb.com/images/items/thumb/ball.823ae05.png
201,302,ballet-outfit,Ballet Outfit,Dresses,,720.0,bells,2880.0,bells,,,,,nh,item-ballet-outfit,https://villagerdb.com/images/items/full/ballet-outfit.3f832a3.png
202,303,ballet-slippers,Ballet Slippers,Shoes,True,550.0,bells,2200.0,bells,Kicks,,,,nh,item-ballet-slippers,https://villagerdb.com/images/items/full/ballet-slippers.82c17a5.png
203,311,balloon-hat,Balloon Hat,Hats,,280.0,bells,1120.0,bells,,,,,nh,item-balloon-hat,https://villagerdb.com/images/items/full/balloon-hat.9e96d45.png
204,319,balmacaan-coat,Balmacaan Coat,Dresses,,385.0,bells,1540.0,bells,,,,,nh,item-balmacaan-coat,https://villagerdb.com/images/items/full/balmacaan-coat.7cab5b1.png
205,320,bamboo-basket,Bamboo Basket,Furniture,False,1120.0,bells,4480.0,bells,,True,7.0,bamboo-piece,nh,item-bamboo-basket,https://villagerdb.com/images/items/thumb/bamboo-basket.e1061d2.png
206,321,bamboo-bench,Bamboo Bench,Furniture,,1280.0,bells,5120.0,bells,,True,8.0,bamboo-piece,nh,item-bamboo-bench,https://villagerdb.com/images/items/thumb/bamboo-bench.6b87011.png
207,322,bamboo-candleholder,Bamboo Candleholder,Furniture,,880.0,bells,3520.0,bells,,True,3.0,bamboo-piece,nh,item-bamboo-candleholder,https://villagerdb.com/images/items/thumb/bamboo-candleholder.ed995c5.png
208,322,bamboo-candleholder,Bamboo Candleholder,Furniture,,880.0,bells,3520.0,bells,,True,2.0,clay,nh,item-bamboo-candleholder,https://villagerdb.com/images/items/thumb/bamboo-candleholder.ed995c5.png
209,323,bamboo-doll,Bamboo Doll,Furniture,False,2400.0,bells,,,,False,6.0,young-spring-bamboo,nh,item-bamboo-doll,https://villagerdb.com/images/items/thumb/bamboo-doll.c683894.png
210,324,bamboo-drum,Bamboo Drum,Furniture,,720.0,bells,2880.0,bells,,,,,nh,item-bamboo-drum,https://villagerdb.com/images/items/thumb/bamboo-drum.40d0222.png
211,326,bamboo-floor-lamp,Bamboo Floor Lamp,Furniture,,1280.0,bells,5120.0,bells,,,,,nh,item-bamboo-floor-lamp,https://villagerdb.com/images/items/thumb/bamboo-floor-lamp.a7a4711.png
212,327,bamboo-flooring,Bamboo Flooring,Flooring,False,2400.0,bells,9600.0,bells,,False,15.0,bamboo-piece,nh,,
213,329,bamboo-grove-wall,Bamboo-grove Wall,Wallpaper,False,4300.0,bells,,,,False,7.0,young-spring-bamboo,nh,,
214,329,bamboo-grove-wall,Bamboo-grove Wall,Wallpaper,False,4300.0,bells,,,,False,3.0,bamboo-shoot,nh,,
215,330,bamboo-hat,Bamboo Hat,Hats,,200.0,bells,800.0,bells,,,,,nh,item-bamboo-hat,https://villagerdb.com/images/items/full/bamboo-hat.1cbb7d3.png
216,331,bamboo-lattice-fence,Bamboo Lattice Fence,Furniture,False,96.0,bells,,,,False,6.0,bamboo-piece,nh,item-bamboo-lattice-fence,https://villagerdb.com/images/items/thumb/bamboo-lattice-fence.ce10a2e.png
217,332,bamboo-lunch-box,Bamboo Lunch Box,Furniture,,640.0,bells,2560.0,bells,,,,,nh,item-bamboo-lunch-box,https://villagerdb.com/images/items/thumb/bamboo-lunch-box.fb25db0.png
218,333,bamboo-noodle-slide,Bamboo Noodle Slide,Furniture,False,3160.0,bells,,,,False,7.0,young-spring-bamboo,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
219,333,bamboo-noodle-slide,Bamboo Noodle Slide,Furniture,False,3160.0,bells,,,,False,3.0,wood,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
220,334,bamboo-partition,Bamboo Partition,Furniture,False,2020.0,bells,,,,True,7.0,bamboo-piece,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
221,334,bamboo-partition,Bamboo Partition,Furniture,False,2020.0,bells,,,,True,6.0,stone,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
222,335,bamboo-piece,Bamboo Piece,Usables,False,80.0,bells,,,Hitting bamboo with an axe,,,,nh,item-bamboo-piece,https://villagerdb.com/images/items/thumb/bamboo-piece.cdf3531.png
223,336,bamboo-screen-wall,Bamboo-screen Wall,Wallpaper,,442.0,bells,1770.0,bells,,,,,nh,,
224,337,bamboo-shelf,Bamboo Shelf,Furniture,,2400.0,bells,9600.0,bells,,,,,nh,item-bamboo-shelf,https://villagerdb.com/images/items/thumb/bamboo-shelf.e7f1b64.png
225,338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,False,4900.0,bells,19600.0,bells,,False,4.0,young-spring-bamboo,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
226,338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,False,4900.0,bells,19600.0,bells,,False,5.0,bamboo-shoot,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
227,338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,False,4900.0,bells,19600.0,bells,,False,4.0,clay,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
228,339,bamboo-shoot,Bamboo Shoot,Usables,,250.0,bells,,,,,,,nh,item-bamboo-shoot,https://villagerdb.com/images/items/thumb/bamboo-shoot.f6bb552.jpg
229,340,bamboo-speaker,Bamboo Speaker,Furniture,,1230.0,bells,4920.0,bells,,,,,nh,item-bamboo-speaker,https://villagerdb.com/images/items/thumb/bamboo-speaker.fe294c7.png
230,341,bamboo-sphere,Bamboo Sphere,Furniture,,480.0,bells,1920.0,bells,,,3.0,bamboo-piece,nh,item-bamboo-sphere,https://villagerdb.com/images/items/thumb/bamboo-sphere.e88e826.png
231,342,bamboo-stool,Bamboo Stool,Furniture,,800.0,bells,3200.0,bells,,,,,nh,item-bamboo-stool,https://villagerdb.com/images/items/thumb/bamboo-stool.01ada22.png
232,343,bamboo-stopblock,Bamboo Stopblock,Furniture,False,480.0,bells,1920.0,bells,,True,3.0,bamboo-piece,nh,item-bamboo-stopblock,https://villagerdb.com/images/items/thumb/bamboo-stopblock.5af1fae.png
233,344,bamboo-wall-decoration,Bamboo Wall Decoration,Furniture,False,160.0,bells,,,,True,1.0,bamboo-piece,nh,item-bamboo-wall-decoration,https://villagerdb.com/images/items/thumb/bamboo-wall-decoration.2ede8a7.png
234,345,bamboo-wall,Bamboo Wall,Wallpaper,,2400.0,bells,9600.0,bells,,,,,nh,,
235,346,bamboo-wand,Bamboo Wand,Tools,False,3900.0,bells,,,,False,6.0,young-spring-bamboo,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
236,346,bamboo-wand,Bamboo Wand,Tools,False,3900.0,bells,,,,False,3.0,star-fragment,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
237,347,bams-photo,Bam's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
238,348,bams-poster,Bam's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
239,352,bandage,Bandage,Accessories,True,35.0,bells,140.0,bells,Able Sisters,,,,nh,item-bandage,https://villagerdb.com/images/items/full/bandage.e04cec2.png
240,354,banded-dragonfly,Banded Dragonfly,Bugs,False,4500.0,bells,18000.0,bells,,,,,nh,item-banded-dragonfly,https://villagerdb.com/images/items/thumb/banded-dragonfly.e229f1e.png
241,355,bangles-photo,Bangle's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
242,356,bangles-poster,Bangle's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
243,357,bank-vault-wall,Bank-vault Wall,Wallpaper,,750.0,bells,3000.0,bells,,,,,nh,,
244,360,barbecue,Barbecue,Furniture,True,625.0,bells,2500.0,bells,Nook's Cranny,,,,nh,item-barbecue,https://villagerdb.com/images/items/thumb/barbecue.ca98d5d.png
245,361,barbed-wire-fence,Barbed-wire Fence,Furniture,False,198.0,bells,,,,False,4.0,hardwood,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
246,361,barbed-wire-fence,Barbed-wire Fence,Furniture,False,198.0,bells,,,,False,2.0,iron-nugget,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
247,363,barbell,Barbell,Furniture,,7500.0,bells,30000.0,bells,,,,,nh,item-barbell,https://villagerdb.com/images/items/thumb/barbell.926df76.png
248,367,barolds-photo,Barold's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
249,368,barolds-poster,Barold's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
250,369,barred-knifejaw-model,Barred Knifejaw Model,Furniture,,15000.0,bells,,,,,,,nh,item-barred-knifejaw-model,https://villagerdb.com/images/items/thumb/barred-knifejaw-model.b967484.png
251,370,barred-knifejaw,Barred Knifejaw,Fish,False,5000.0,bells,,,"North: Medium Shadows at Sea, Mar-Nov (All day)",,,,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
252,370,barred-knifejaw,Barred Knifejaw,Fish,False,5000.0,bells,,,"South: Medium Shadows at Sea, Sep-May (All day)",,,,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
253,372,barrel,Barrel,Furniture,False,2100.0,bells,,,,False,5.0,wood,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
254,372,barrel,Barrel,Furniture,False,2100.0,bells,,,,False,2.0,iron-nugget,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
255,373,barreleye-model,Barreleye Model,Furniture,,45000.0,bells,,,,,,,nh,item-barreleye-model,https://villagerdb.com/images/items/thumb/barreleye-model.79db110.png
256,374,barreleye,Barreleye,Fish,False,15000.0,bells,,,"North: Small Shadows at Sea, All Year (9pm-4am)",,,,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
257,374,barreleye,Barreleye,Fish,False,15000.0,bells,,,"South: Small Shadows at Sea, All Year (9pm-4am)",,,,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
258,375,barrette,Barrette,Hats,,122.0,bells,490.0,bells,,,,,nh,item-barrette,https://villagerdb.com/images/items/full/barrette.8eda61a.png
259,376,baseball-cap,Baseball Cap,Hats,,210.0,bells,840.0,bells,,,,,nh,item-baseball-cap,https://villagerdb.com/images/items/full/baseball-cap.7cf77c5.png
260,379,baseball-shirt,Baseball Shirt,Tops,True,280.0,bells,1120.0,bells,,,,,nh,item-baseball-shirt,https://villagerdb.com/images/items/full/baseball-shirt.2a0d060.png
261,380,baseball-uniform,Baseball Uniform,Dresses,,440.0,bells,1760.0,bells,,,,,nh,item-baseball-uniform,https://villagerdb.com/images/items/full/baseball-uniform.afe8be7.png
262,382,basement-flooring,Basement Flooring,Flooring,,1500.0,bells,6000.0,bells,,,10.0,stone,nh,,
263,386,basic-teachers-desk,Basic Teacher's Desk,Furniture,True,500.0,bells,2000.0,bells,,,,,nh,item-basic-teachers-desk,https://villagerdb.com/images/items/thumb/basic-teachers-desk.e289026.png
264,388,basic-wall,Basic Wall,Wallpaper,,150.0,bells,600.0,bells,,,,,nh,,
265,390,basket-pack,Basket Pack,Accessories,False,2400.0,bells,,,,False,6.0,young-spring-bamboo,nh,item-basket-pack,https://villagerdb.com/images/items/full/basket-pack.298bf08.png
266,391,basketball-hoop,Basketball Hoop,Furniture,True,2750.0,bells,11000.0,bells,,,,,nh,item-basketball-hoop,https://villagerdb.com/images/items/thumb/basketball-hoop.d34d054.png
267,392,basketball-shoes,Basketball Shoes,Shoes,True,375.0,bells,1500.0,bells,,,,,nh,item-basketball-shoes,https://villagerdb.com/images/items/full/basketball-shoes.0a8604e.png
268,393,basketball-shorts,Basketball Shorts,Bottoms,True,245.0,bells,980.0,bells,Able Sisters,,,,nh,item-basketball-shorts,https://villagerdb.com/images/items/full/basketball-shorts.c77f4ce.png
269,394,basketball-tank,Basketball Tank,Tops,True,280.0,bells,1120.0,bells,,,,,nh,item-basketball-tank,https://villagerdb.com/images/items/full/basketball-tank.4922b00.png
270,396,bat-umbrella,Bat Umbrella,Umbrellas,,210.0,bells,840.0,bells,,,,,nh,item-bat-umbrella,https://villagerdb.com/images/items/full/bat-umbrella.627d1c8.png
271,400,bath-towel-wrap,Bath-towel Wrap,Dresses,True,157.0,bells,630.0,bells,,,,,nh,item-bath-towel-wrap,https://villagerdb.com/images/items/full/bath-towel-wrap.bf63226.png
272,402,bathrobe,Bathrobe,Dresses,True,180.0,bells,720.0,bells,,,,,nh,item-bathrobe,https://villagerdb.com/images/items/full/bathrobe.9d68698.png
273,404,bathroom-sink,Bathroom Sink,Furniture,True,825.0,bells,3300.0,bells,Nook's Cranny,,,,nh,item-bathroom-sink,https://villagerdb.com/images/items/thumb/bathroom-sink.1bed7fe.png
274,406,bathroom-towel-rack,Bathroom Towel Rack,Furniture,True,350.0,bells,1400.0,bells,,,,,nh,item-bathroom-towel-rack,https://villagerdb.com/images/items/thumb/bathroom-towel-rack.cfb71b8.png
275,409,batters-helmet,Batter's Helmet,Hats,,260.0,bells,1040.0,bells,,,,,nh,item-batters-helmet,https://villagerdb.com/images/items/full/batters-helmet.98c43f1.png
276,412,beach-ball,Beach Ball,Furniture,True,107.0,bells,430.0,bells,,,,,nh,item-beach-ball,https://villagerdb.com/images/items/thumb/beach-ball.bb4a5a7.png
277,413,beach-chair,Beach Chair,Furniture,True,230.0,bells,920.0,bells,Nook's Cranny,,,,nh,item-beach-chair,https://villagerdb.com/images/items/thumb/beach-chair.3994384.png
278,415,beach-towel,Beach Towel,Furniture,True,95.0,bells,380.0,bells,,,,,nh,item-beach-towel,https://villagerdb.com/images/items/thumb/beach-towel.ba28245.png
279,416,beach-umbrella,Beach Umbrella,Umbrellas,,192.0,bells,770.0,bells,,,,,nh,item-beach-umbrella,https://villagerdb.com/images/items/full/beach-umbrella.8f27e60.png
280,418,beaded-curtain-wall,Beaded-curtain Wall,Wallpaper,,430.0,bells,1720.0,bells,,,,,nh,,
281,419,beaded-sandals,Beaded Sandals,Shoes,True,450.0,bells,1800.0,bells,,,,,nh,item-beaded-sandals,https://villagerdb.com/images/items/full/beaded-sandals.c0e07ee.png
282,422,beak,Beak,Accessories,,122.0,bells,490.0,bells,,,,,nh,item-beak,https://villagerdb.com/images/items/full/beak.62d6e0d.png
283,424,bear-cap,Bear Cap,Hats,True,280.0,bells,1120.0,bells,Able Sisters,,,,nh,item-bear-cap,https://villagerdb.com/images/items/full/bear-cap.4625f19.png
284,426,bear-costume,Bear Costume,Dresses,,425.0,bells,1700.0,bells,,,,,nh,item-bear-costume,https://villagerdb.com/images/items/full/bear-costume.bc8ba9a.png
285,429,bear-tee,Bear Tee,Tops,,200.0,bells,800.0,bells,,,,,nh,item-bear-tee,https://villagerdb.com/images/items/full/bear-tee.25dadc3.png
286,430,bear-umbrella,Bear Umbrella,Umbrellas,,392.0,bells,1570.0,bells,,,,,nh,item-bear-umbrella,https://villagerdb.com/images/items/full/bear-umbrella.28081fd.png
287,431,beardos-photo,Beardo's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
288,432,beardos-poster,Beardo's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
289,433,beas-photo,Bea's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
290,434,beas-poster,Bea's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
291,438,beaus-photo,Beau's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
292,439,beaus-poster,Beau's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
293,442,beckys-photo,Becky's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
294,443,beckys-poster,Becky's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
295,446,beekeepers-hive,Beekeeper's Hive,Furniture,False,2400.0,bells,,,,True,3.0,wasp-nest,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
296,446,beekeepers-hive,Beekeeper's Hive,Furniture,False,2400.0,bells,,,,True,5.0,wood,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
297,448,beige-art-deco-wall,Beige Art-deco Wall,Wallpaper,True,695.0,bells,2780.0,bells,Nook's Cranny,,,,nh,,
298,449,beige-blossoming-wall,Beige Blossoming Wall,Wallpaper,True,440.0,bells,1760.0,bells,Nook's Cranny,,,,nh,,
299,450,beige-desert-tile-flooring,Beige Desert-tile Flooring,Flooring,True,525.0,bells,2100.0,bells,Nook's Cranny,,,,nh,,
300,451,beige-desert-tile-wall,Beige Desert-tile Wall,Wallpaper,True,610.0,bells,2440.0,bells,Nook's Cranny,,,,nh,,
301,456,bekasab-robe,Bekasab Robe,Dresses,,630.0,bells,2520.0,bells,,,,,nh,item-bekasab-robe,https://villagerdb.com/images/items/full/bekasab-robe.e5eb0a9.png
302,457,bell-bottoms,Bell-bottoms,Bottoms,,330.0,bells,1320.0,bells,,,,,nh,item-bell-bottoms,https://villagerdb.com/images/items/full/bell-bottoms.3f60a64.png
303,458,bell-cricket-model,Bell Cricket Model,Furniture,,1290.0,bells,,,,,,,nh,item-bell-cricket-model,https://villagerdb.com/images/items/thumb/bell-cricket-model.e451e61.png
304,459,bell-cricket,Bell Cricket,Bugs,False,430.0,bells,1720.0,bells,,,,,nh,item-bell-cricket,https://villagerdb.com/images/items/thumb/bell-cricket.a280887.png
305,461,bell-voucher,Bell Voucher,Usables,,3000.0,bells,,,,,,,nh,item-bell-voucher,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
306,462,bellas-photo,Bella's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
307,463,bellas-poster,Bella's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
308,464,belted-dotted-dress,Belted Dotted Dress,Dresses,,500.0,bells,2000.0,bells,,,,,nh,item-belted-dotted-dress,https://villagerdb.com/images/items/full/belted-dotted-dress.e54c610.png
309,465,belted-wraparound-skirt,Belted Wraparound Skirt,Bottoms,,260.0,bells,1040.0,bells,,,,,nh,item-belted-wraparound-skirt,https://villagerdb.com/images/items/full/belted-wraparound-skirt.349ea6f.png
